,device_type,pressure,sensor_type,timestamps
509,smartphone,101.4701,pressure,1.52812898099979e+18
510,smartphone,101.4701,pressure,1.528128982999789e+18
511,smartphone,101.4702,pressure,1.528128982999789e+18
512,smartphone,101.4711,pressure,1.528128984999785e+18
513,smartphone,101.4713,pressure,1.528128984999785e+18
514,smartphone,101.4721,pressure,1.528128986999784e+18
515,smartphone,101.4729,pressure,1.528128986999784e+18
516,smartphone,101.4731,pressure,1.5281289889997821e+18
517,smartphone,101.4732,pressure,1.5281289889997821e+18
518,smartphone,101.47399999999999,pressure,1.52812899099978e+18
519,smartphone,101.47399999999999,pressure,1.52812899099978e+18
520,smartphone,101.4737,pressure,1.5281289929997768e+18
521,smartphone,101.4726,pressure,1.5281289929997768e+18
522,smartphone,101.4717,pressure,1.528128994999775e+18
523,smartphone,101.4717,pressure,1.528128994999775e+18
524,smartphone,101.4714,pressure,1.528128996999773e+18
525,smartphone,101.4714,pressure,1.528128996999773e+18
526,smartphone,101.4736,pressure,1.5281289989997699e+18
527,smartphone,101.4738,pressure,1.5281289989997699e+18
528,smartphone,101.4738,pressure,1.528129000999768e+18
529,smartphone,101.4738,pressure,1.528129000999768e+18
530,smartphone,101.4738,pressure,1.528129002999767e+18
531,smartphone,101.4738,pressure,1.528129002999767e+18
532,smartphone,101.4747,pressure,1.528129004999764e+18
533,smartphone,101.4757,pressure,1.528129004999764e+18
534,smartphone,101.4757,pressure,1.528129006999762e+18
535,smartphone,101.4755,pressure,1.528129006999762e+18
536,smartphone,101.4752,pressure,1.5281290089997588e+18
537,smartphone,101.4754,pressure,1.5281290089997588e+18
538,smartphone,101.4754,pressure,1.528129010999757e+18
539,smartphone,101.4778,pressure,1.528129010999757e+18
540,smartphone,101.4792,pressure,1.5281290129997553e+18
541,smartphone,101.4795,pressure,1.5281290129997553e+18
542,smartphone,101.4806,pressure,1.528129014999753e+18
543,smartphone,101.48100000000001,pressure,1.528129014999753e+18
544,smartphone,101.48100000000001,pressure,1.5281290169997512e+18
545,smartphone,101.4817,pressure,1.5281290169997512e+18
546,smartphone,101.4828,pressure,1.528129018999748e+18
547,smartphone,101.4828,pressure,1.528129018999748e+18
548,smartphone,101.4825,pressure,1.528129020999747e+18
549,smartphone,101.4825,pressure,1.528129020999747e+18
550,smartphone,101.4825,pressure,1.528129022999744e+18
551,smartphone,101.4825,pressure,1.528129022999744e+18
552,smartphone,101.4813,pressure,1.528129024999742e+18
553,smartphone,101.4811,pressure,1.528129024999742e+18
554,smartphone,101.4798,pressure,1.5281290269997391e+18
555,smartphone,101.4757,pressure,1.5281290269997391e+18
556,smartphone,101.4751,pressure,1.528129028999737e+18
557,smartphone,101.4749,pressure,1.528129028999737e+18
558,smartphone,101.4751,pressure,1.5281290309997348e+18
559,smartphone,101.4754,pressure,1.5281290309997348e+18
560,smartphone,101.4754,pressure,1.528129032999733e+18
561,smartphone,101.4754,pressure,1.528129032999733e+18
562,smartphone,101.4767,pressure,1.528129034999731e+18
563,smartphone,101.4769,pressure,1.528129034999731e+18
564,smartphone,101.4769,pressure,1.5281290369997279e+18
565,smartphone,101.4769,pressure,1.5281290369997279e+18
566,smartphone,101.4778,pressure,1.528129038999725e+18
567,smartphone,101.4767,pressure,1.528129039999725e+18
568,smartphone,101.4755,pressure,1.528129039999725e+18
569,smartphone,101.4752,pressure,1.528129041999723e+18
570,smartphone,101.4742,pressure,1.528129041999723e+18
571,smartphone,101.4736,pressure,1.528129043999721e+18
572,smartphone,101.4727,pressure,1.528129043999721e+18
573,smartphone,101.4706,pressure,1.528129045999718e+18
574,smartphone,101.4706,pressure,1.528129045999718e+18
575,smartphone,101.4716,pressure,1.528129047999716e+18
576,smartphone,101.47200000000001,pressure,1.528129047999716e+18
577,smartphone,101.4734,pressure,1.528129049999714e+18
578,smartphone,101.4734,pressure,1.528129049999714e+18
579,smartphone,101.4729,pressure,1.528129051999712e+18
580,smartphone,101.4723,pressure,1.528129051999712e+18
581,smartphone,101.4721,pressure,1.528129053999709e+18
582,smartphone,101.4721,pressure,1.528129053999709e+18
583,smartphone,101.4751,pressure,1.528129055999707e+18
584,smartphone,101.4763,pressure,1.528129055999707e+18
585,smartphone,101.4765,pressure,1.528129057999705e+18
586,smartphone,101.4774,pressure,1.528129057999705e+18
587,smartphone,101.4779,pressure,1.528129059999703e+18
588,smartphone,101.4775,pressure,1.528129059999703e+18
589,smartphone,101.4781,pressure,1.5281290619997e+18
590,smartphone,101.4781,pressure,1.5281290619997e+18
591,smartphone,101.478,pressure,1.5281290639996982e+18
592,smartphone,101.4768,pressure,1.5281290639996982e+18
593,smartphone,101.4771,pressure,1.5281290659996961e+18
594,smartphone,101.4768,pressure,1.5281290659996961e+18
595,smartphone,101.4745,pressure,1.5281290679996928e+18
596,smartphone,101.4743,pressure,1.5281290679996928e+18
597,smartphone,101.4742,pressure,1.528129069999691e+18
598,smartphone,101.4742,pressure,1.528129069999691e+18
599,smartphone,101.4742,pressure,1.5281290719996892e+18
600,smartphone,101.4742,pressure,1.5281290719996892e+18
601,smartphone,101.4742,pressure,1.528129073999687e+18
602,smartphone,101.4721,pressure,1.528129073999687e+18
603,smartphone,101.4731,pressure,1.528129075999684e+18
604,smartphone,101.4724,pressure,1.528129076999684e+18
605,smartphone,101.4727,pressure,1.528129076999684e+18
606,smartphone,101.4724,pressure,1.528129078999681e+18
607,smartphone,101.4724,pressure,1.528129078999681e+18
608,smartphone,101.4724,pressure,1.528129080999679e+18
609,smartphone,101.4701,pressure,1.528129080999679e+18
610,smartphone,101.4701,pressure,1.528129082999676e+18
611,smartphone,101.4701,pressure,1.528129082999676e+18
612,smartphone,101.47,pressure,1.5281290849996751e+18
613,smartphone,101.47,pressure,1.5281290849996751e+18
614,smartphone,101.4714,pressure,1.528129086999672e+18
615,smartphone,101.4714,pressure,1.528129086999672e+18
616,smartphone,101.4717,pressure,1.528129088999671e+18
617,smartphone,101.4717,pressure,1.528129088999671e+18
618,smartphone,101.4717,pressure,1.528129090999668e+18
619,smartphone,101.4699,pressure,1.528129090999668e+18
620,smartphone,101.4699,pressure,1.528129092999666e+18
621,smartphone,101.4753,pressure,1.528129092999666e+18
622,smartphone,101.4753,pressure,1.528129094999664e+18
623,smartphone,101.4782,pressure,1.528129094999664e+18
624,smartphone,101.4772,pressure,1.528129096999661e+18
625,smartphone,101.4772,pressure,1.528129096999661e+18
626,smartphone,101.4737,pressure,1.52812909899966e+18
627,smartphone,101.4712,pressure,1.52812909899966e+18
628,smartphone,101.471,pressure,1.528129100999657e+18
629,smartphone,101.471,pressure,1.528129100999657e+18
630,smartphone,101.4696,pressure,1.528129102999655e+18
631,smartphone,101.4719,pressure,1.528129102999655e+18
632,smartphone,101.4719,pressure,1.5281291049996518e+18
633,smartphone,101.4717,pressure,1.5281291049996518e+18
634,smartphone,101.4714,pressure,1.528129106999651e+18
635,smartphone,101.4707,pressure,1.528129106999651e+18
636,smartphone,101.4672,pressure,1.528129108999648e+18
637,smartphone,101.4672,pressure,1.528129108999648e+18
638,smartphone,101.4674,pressure,1.5281291109996462e+18
639,smartphone,101.4682,pressure,1.5281291109996462e+18
640,smartphone,101.4701,pressure,1.5281291129996442e+18
641,smartphone,101.4701,pressure,1.5281291129996442e+18
642,smartphone,101.4711,pressure,1.5281291149996408e+18
643,smartphone,101.4708,pressure,1.5281291149996408e+18
644,smartphone,101.4708,pressure,1.52812911699964e+18
645,smartphone,101.4708,pressure,1.52812911699964e+18
646,smartphone,101.4703,pressure,1.528129118999637e+18
647,smartphone,101.4729,pressure,1.528129118999637e+18
648,smartphone,101.4729,pressure,1.528129120999635e+18
649,smartphone,101.4729,pressure,1.528129120999635e+18
650,smartphone,101.4731,pressure,1.5281291229996321e+18
651,smartphone,101.473,pressure,1.5281291239996321e+18
652,smartphone,101.4722,pressure,1.5281291239996321e+18
653,smartphone,101.4722,pressure,1.528129125999629e+18
654,smartphone,101.4749,pressure,1.528129125999629e+18
655,smartphone,101.4749,pressure,1.5281291279996268e+18
656,smartphone,101.4758,pressure,1.5281291279996268e+18
657,smartphone,101.4745,pressure,1.528129129999625e+18
658,smartphone,101.4742,pressure,1.528129129999625e+18
659,smartphone,101.4735,pressure,1.5281291319996232e+18
660,smartphone,101.4721,pressure,1.5281291319996232e+18
661,smartphone,101.4721,pressure,1.528129133999621e+18
662,smartphone,101.4727,pressure,1.528129133999621e+18
663,smartphone,101.4727,pressure,1.528129135999619e+18
664,smartphone,101.4735,pressure,1.528129135999619e+18
665,smartphone,101.473,pressure,1.528129137999616e+18
666,smartphone,101.473,pressure,1.528129137999616e+18
667,smartphone,101.4727,pressure,1.528129139999614e+18
668,smartphone,101.4727,pressure,1.528129139999614e+18
669,smartphone,101.4736,pressure,1.528129141999611e+18
670,smartphone,101.4736,pressure,1.528129141999611e+18
671,smartphone,101.4734,pressure,1.528129143999609e+18
672,smartphone,101.4734,pressure,1.528129143999609e+18
673,smartphone,101.4747,pressure,1.528129145999607e+18
674,smartphone,101.4747,pressure,1.528129145999607e+18
675,smartphone,101.4747,pressure,1.5281291479996052e+18
676,smartphone,101.4756,pressure,1.5281291479996052e+18
677,smartphone,101.4756,pressure,1.528129149999602e+18
678,smartphone,101.469,pressure,1.528129149999602e+18
679,smartphone,101.469,pressure,1.5281291519995999e+18
680,smartphone,101.4699,pressure,1.5281291519995999e+18
681,smartphone,101.4713,pressure,1.528129153999598e+18
682,smartphone,101.4718,pressure,1.528129153999598e+18
683,smartphone,101.47200000000001,pressure,1.528129155999596e+18
684,smartphone,101.47200000000001,pressure,1.528129155999596e+18
685,smartphone,101.4721,pressure,1.528129157999593e+18
686,smartphone,101.4721,pressure,1.528129157999593e+18
687,smartphone,101.4718,pressure,1.5281291599995922e+18
688,smartphone,101.4718,pressure,1.5281291599995922e+18
689,smartphone,101.4718,pressure,1.5281291619995889e+18
690,smartphone,101.4718,pressure,1.5281291619995889e+18
691,smartphone,101.4718,pressure,1.5281291639995868e+18
692,smartphone,101.4721,pressure,1.5281291639995868e+18
693,smartphone,101.47200000000001,pressure,1.528129165999585e+18
694,smartphone,101.4719,pressure,1.528129165999585e+18
695,smartphone,101.4718,pressure,1.528129167999583e+18
696,smartphone,101.4718,pressure,1.528129167999583e+18
697,smartphone,101.4728,pressure,1.5281291699999918e+18
698,smartphone,101.4729,pressure,1.5281291699999918e+18
699,smartphone,101.4733,pressure,1.5281291719999982e+18
700,smartphone,101.4738,pressure,1.528129172999999e+18
701,smartphone,101.4741,pressure,1.528129174000006e+18
702,smartphone,101.4748,pressure,1.528129175000009e+18
703,smartphone,101.4752,pressure,1.528129176000014e+18
704,smartphone,101.4761,pressure,1.528129176000014e+18
705,smartphone,101.477,pressure,1.528129177000015e+18
706,smartphone,101.4781,pressure,1.528129178000018e+18
707,smartphone,101.4795,pressure,1.528129178000018e+18
708,smartphone,101.4808,pressure,1.52812918000002e+18
709,smartphone,101.4819,pressure,1.528129181000021e+18
710,smartphone,101.4833,pressure,1.528129182000021e+18
711,smartphone,101.4845,pressure,1.528129182000021e+18
712,smartphone,101.4861,pressure,1.528129184000023e+18
713,smartphone,101.4861,pressure,1.528129185000025e+18
714,smartphone,101.4855,pressure,1.528129186000029e+18
715,smartphone,101.4852,pressure,1.528129187000031e+18
716,smartphone,101.4846,pressure,1.5281291880000369e+18
717,smartphone,101.4839,pressure,1.52812918900004e+18
718,smartphone,101.4839,pressure,1.528129190000041e+18
719,smartphone,101.484,pressure,1.528129191000042e+18
720,smartphone,101.484,pressure,1.528129192000043e+18
721,smartphone,101.4834,pressure,1.528129193000043e+18
722,smartphone,101.4828,pressure,1.528129194000043e+18
723,smartphone,101.4821,pressure,1.528129195000043e+18
724,smartphone,101.4816,pressure,1.5281291960000438e+18
725,smartphone,101.4816,pressure,1.5281291970000448e+18
726,smartphone,101.4824,pressure,1.5281291980000448e+18
727,smartphone,101.4833,pressure,1.5281291980000448e+18
728,smartphone,101.4843,pressure,1.5281292000000438e+18
729,smartphone,101.4844,pressure,1.5281292010000438e+18
730,smartphone,101.4844,pressure,1.5281292020000448e+18
731,smartphone,101.4834,pressure,1.5281292020000448e+18
732,smartphone,101.4809,pressure,1.528129204000043e+18
733,smartphone,101.4802,pressure,1.528129205000043e+18
734,smartphone,101.4802,pressure,1.528129205000043e+18
735,smartphone,101.4802,pressure,1.528129207000043e+18
736,smartphone,101.48100000000001,pressure,1.528129207000043e+18
737,smartphone,101.4815,pressure,1.528129209000041e+18
738,smartphone,101.4819,pressure,1.528129209000041e+18
739,smartphone,101.4824,pressure,1.528129211000041e+18
740,smartphone,101.4828,pressure,1.528129211000041e+18
741,smartphone,101.4828,pressure,1.5281292130000392e+18
742,smartphone,101.4827,pressure,1.5281292140000392e+18
743,smartphone,101.4827,pressure,1.5281292140000392e+18
744,smartphone,101.4825,pressure,1.5281292160000369e+18
745,smartphone,101.4816,pressure,1.5281292160000369e+18
746,smartphone,101.4809,pressure,1.528129218000036e+18
747,smartphone,101.4804,pressure,1.528129218000036e+18
748,smartphone,101.4802,pressure,1.528129220000033e+18
749,smartphone,101.4802,pressure,1.528129221000034e+18
750,smartphone,101.4806,pressure,1.528129221000034e+18
751,smartphone,101.48100000000001,pressure,1.528129223000031e+18
752,smartphone,101.4815,pressure,1.528129223000031e+18
753,smartphone,101.4822,pressure,1.528129225000031e+18
754,smartphone,101.48200000000001,pressure,1.528129225000031e+18
755,smartphone,101.4818,pressure,1.528129227000028e+18
756,smartphone,101.48100000000001,pressure,1.528129227000028e+18
757,smartphone,101.4794,pressure,1.528129229000026e+18
758,smartphone,101.4783,pressure,1.528129229000026e+18
759,smartphone,101.4777,pressure,1.528129231000025e+18
760,smartphone,101.4773,pressure,1.528129231000025e+18
761,smartphone,101.4773,pressure,1.5281292330000223e+18
762,smartphone,101.4771,pressure,1.5281292330000223e+18
763,smartphone,101.4779,pressure,1.52812923500002e+18
764,smartphone,101.4782,pressure,1.52812923500002e+18
765,smartphone,101.4782,pressure,1.528129237000019e+18
766,smartphone,101.478,pressure,1.528129237000019e+18
767,smartphone,101.478,pressure,1.528129239000017e+18
768,smartphone,101.478,pressure,1.528129239000017e+18
769,smartphone,101.4819,pressure,1.528129241000014e+18
770,smartphone,101.48299999999999,pressure,1.528129241000014e+18
771,smartphone,101.4883,pressure,1.528129243000013e+18
772,smartphone,101.4883,pressure,1.528129243000013e+18
773,smartphone,101.4819,pressure,1.52812924500001e+18
774,smartphone,101.4819,pressure,1.52812924500001e+18
775,smartphone,101.4766,pressure,1.5281292470000082e+18
776,smartphone,101.4766,pressure,1.5281292470000082e+18
777,smartphone,101.477,pressure,1.528129249000007e+18
778,smartphone,101.4773,pressure,1.528129249000007e+18
779,smartphone,101.4783,pressure,1.528129251000005e+18
780,smartphone,101.4785,pressure,1.528129251000005e+18
781,smartphone,101.479,pressure,1.5281292530000018e+18
782,smartphone,101.4794,pressure,1.5281292530000018e+18
783,smartphone,101.4797,pressure,1.528129255e+18
784,smartphone,101.48,pressure,1.528129255e+18
785,smartphone,101.48,pressure,1.5281292569999982e+18
786,smartphone,101.48,pressure,1.5281292569999982e+18
787,smartphone,101.4798,pressure,1.5281292589999962e+18
788,smartphone,101.4795,pressure,1.5281292589999962e+18
789,smartphone,101.479,pressure,1.528129260999994e+18
790,smartphone,101.4784,pressure,1.528129260999994e+18
791,smartphone,101.4774,pressure,1.528129262999991e+18
792,smartphone,101.4766,pressure,1.528129262999991e+18
793,smartphone,101.4756,pressure,1.528129264999989e+18
794,smartphone,101.4756,pressure,1.528129264999989e+18
795,smartphone,101.4756,pressure,1.528129266999987e+18
796,smartphone,101.4758,pressure,1.528129266999987e+18
797,smartphone,101.4759,pressure,1.528129268999985e+18
798,smartphone,101.476,pressure,1.528129268999985e+18
799,smartphone,101.476,pressure,1.528129270999983e+18
800,smartphone,101.476,pressure,1.528129270999983e+18
801,smartphone,101.4762,pressure,1.52812927299998e+18
802,smartphone,101.4763,pressure,1.52812927299998e+18
803,smartphone,101.4764,pressure,1.5281292749999777e+18
804,smartphone,101.4764,pressure,1.5281292749999777e+18
805,smartphone,101.4764,pressure,1.528129276999976e+18
806,smartphone,101.4764,pressure,1.528129276999976e+18
807,smartphone,101.4767,pressure,1.528129278999974e+18
808,smartphone,101.477,pressure,1.528129278999974e+18
809,smartphone,101.4774,pressure,1.528129280999971e+18
810,smartphone,101.4779,pressure,1.528129280999971e+18
811,smartphone,101.4783,pressure,1.528129282999969e+18
812,smartphone,101.4786,pressure,1.528129282999969e+18
813,smartphone,101.4789,pressure,1.528129284999968e+18
814,smartphone,101.4789,pressure,1.528129284999968e+18
