,device_type,distance,sensor_type,steps,timestamps
1351,smartphone,1412.0510000000002,pedometer,1940,1.5281298199998538e+18
1352,smartphone,1412.0510000000002,pedometer,1940,1.528129821999852e+18
1353,smartphone,1419.8210000000001,pedometer,1947,1.528129821999852e+18
1354,smartphone,1419.8210000000001,pedometer,1947,1.52812982399985e+18
1355,smartphone,1424.8210000000001,pedometer,1951,1.52812982399985e+18
1356,smartphone,1424.8210000000001,pedometer,1951,1.5281298259998482e+18
1357,smartphone,1424.8210000000001,pedometer,1951,1.5281298259998482e+18
1358,smartphone,1433.711,pedometer,1958,1.528129827999846e+18
1359,smartphone,1433.711,pedometer,1958,1.528129827999846e+18
1360,smartphone,1439.0610000000001,pedometer,1963,1.5281298299998428e+18
1361,smartphone,1439.0610000000001,pedometer,1963,1.5281298299998428e+18
1362,smartphone,1439.0610000000001,pedometer,1963,1.528129831999841e+18
1363,smartphone,1441.161,pedometer,1966,1.528129831999841e+18
1364,smartphone,1441.161,pedometer,1966,1.5281298339998382e+18
1365,smartphone,1441.161,pedometer,1966,1.5281298339998382e+18
1366,smartphone,1443.761,pedometer,1970,1.528129835999836e+18
1367,smartphone,1443.761,pedometer,1970,1.528129835999836e+18
1368,smartphone,1448.161,pedometer,1978,1.528129837999834e+18
1369,smartphone,1448.161,pedometer,1978,1.528129837999834e+18
1370,smartphone,1448.161,pedometer,1978,1.5281298399998318e+18
1371,smartphone,1448.161,pedometer,1978,1.5281298399998318e+18
1372,smartphone,1448.161,pedometer,1978,1.52812984199983e+18
1373,smartphone,1448.161,pedometer,1978,1.52812984199983e+18
1374,smartphone,1448.161,pedometer,1978,1.528129843999827e+18
1375,smartphone,1448.161,pedometer,1978,1.528129843999827e+18
1376,smartphone,1452.861,pedometer,1983,1.528129845998825e+18
1377,smartphone,1452.861,pedometer,1983,1.528129845998825e+18
1378,smartphone,1456.461,pedometer,1987,1.528129847998822e+18
1379,smartphone,1456.461,pedometer,1987,1.528129847998822e+18
1380,smartphone,1456.461,pedometer,1987,1.528129849998821e+18
1381,smartphone,1456.461,pedometer,1987,1.528129849998821e+18
1382,smartphone,1456.461,pedometer,1987,1.5281298519988188e+18
1383,smartphone,1459.711,pedometer,1992,1.5281298519988188e+18
1384,smartphone,1459.711,pedometer,1992,1.528129853998816e+18
1385,smartphone,1459.711,pedometer,1992,1.528129853998816e+18
1386,smartphone,1459.711,pedometer,1992,1.5281298559988142e+18
1387,smartphone,1459.711,pedometer,1992,1.5281298559988142e+18
1388,smartphone,1459.711,pedometer,1992,1.528129857998811e+18
1389,smartphone,1459.711,pedometer,1992,1.528129857998811e+18
1390,smartphone,1459.711,pedometer,1992,1.52812985999881e+18
1391,smartphone,1462.191,pedometer,1996,1.52812985999881e+18
1392,smartphone,1462.191,pedometer,1996,1.5281298619988078e+18
1393,smartphone,1462.191,pedometer,1996,1.5281298619988078e+18
1394,smartphone,1467.231,pedometer,2002,1.528129863998806e+18
1395,smartphone,1467.231,pedometer,2002,1.528129863998806e+18
1396,smartphone,1467.231,pedometer,2002,1.528129865998803e+18
1397,smartphone,1467.231,pedometer,2002,1.528129865998803e+18
1398,smartphone,1467.231,pedometer,2002,1.528129867998801e+18
1399,smartphone,1472.391,pedometer,2006,1.528129867998801e+18
1400,smartphone,1472.391,pedometer,2006,1.528129869998799e+18
1401,smartphone,1479.941,pedometer,2011,1.528129869998799e+18
1402,smartphone,1479.941,pedometer,2011,1.528129871998796e+18
1403,smartphone,1479.941,pedometer,2011,1.528129871998796e+18
1404,smartphone,1488.901,pedometer,2018,1.528129871998796e+18
1405,smartphone,1488.901,pedometer,2018,1.5281298739987937e+18
1406,smartphone,1488.901,pedometer,2018,1.5281298739987937e+18
1407,smartphone,1494.3010000000002,pedometer,2023,1.528129875998791e+18
1408,smartphone,1494.3010000000002,pedometer,2023,1.528129875998791e+18
1409,smartphone,1499.8210000000001,pedometer,2029,1.528129877998789e+18
1410,smartphone,1499.8210000000001,pedometer,2029,1.528129877998789e+18
1411,smartphone,1499.8210000000001,pedometer,2029,1.5281298799987868e+18
1412,smartphone,1502.0610000000001,pedometer,2033,1.5281298799987868e+18
1413,smartphone,1502.0610000000001,pedometer,2033,1.528129881998785e+18
1414,smartphone,1504.221,pedometer,2037,1.528129881998785e+18
1415,smartphone,1504.221,pedometer,2037,1.528129883998782e+18
1416,smartphone,1504.221,pedometer,2037,1.528129883998782e+18
1417,smartphone,1506.771,pedometer,2042,1.528129885998781e+18
1418,smartphone,1506.771,pedometer,2042,1.528129885998781e+18
1419,smartphone,1508.771,pedometer,2046,1.5281298879987779e+18
1420,smartphone,1508.771,pedometer,2046,1.5281298879987779e+18
1421,smartphone,1508.771,pedometer,2046,1.528129889998776e+18
1422,smartphone,1512.871,pedometer,2051,1.528129889998776e+18
1423,smartphone,1512.871,pedometer,2051,1.528129891998773e+18
1424,smartphone,1518.671,pedometer,2056,1.528129891998773e+18
1425,smartphone,1518.671,pedometer,2056,1.5281298939987712e+18
1426,smartphone,1518.671,pedometer,2056,1.5281298949987712e+18
1427,smartphone,1526.111,pedometer,2062,1.5281298949987712e+18
1428,smartphone,1526.111,pedometer,2062,1.5281298969987679e+18
1429,smartphone,1526.111,pedometer,2062,1.5281298969987679e+18
1430,smartphone,1532.261,pedometer,2067,1.5281298989987658e+18
1431,smartphone,1532.261,pedometer,2067,1.5281298989987658e+18
1432,smartphone,1541.501,pedometer,2074,1.528129900998764e+18
1433,smartphone,1541.501,pedometer,2074,1.528129900998764e+18
1434,smartphone,1541.501,pedometer,2074,1.528129902998762e+18
1435,smartphone,1545.981,pedometer,2078,1.528129902998762e+18
1436,smartphone,1545.981,pedometer,2078,1.528129904998759e+18
1437,smartphone,1552.8210000000001,pedometer,2084,1.528129904998759e+18
1438,smartphone,1552.8210000000001,pedometer,2084,1.528129906998757e+18
1439,smartphone,1552.8210000000001,pedometer,2084,1.528129906998757e+18
1440,smartphone,1552.8210000000001,pedometer,2084,1.528129908998754e+18
1441,smartphone,1552.8210000000001,pedometer,2084,1.528129908998754e+18
1442,smartphone,1555.741,pedometer,2088,1.528129910998752e+18
1443,smartphone,1555.741,pedometer,2088,1.528129910998752e+18
1444,smartphone,1555.741,pedometer,2088,1.528129912998751e+18
1445,smartphone,1558.8010000000002,pedometer,2094,1.528129912998751e+18
1446,smartphone,1558.8010000000002,pedometer,2094,1.5281299149987471e+18
1447,smartphone,1561.881,pedometer,2098,1.5281299149987471e+18
1448,smartphone,1561.881,pedometer,2098,1.528129916998745e+18
1449,smartphone,1561.881,pedometer,2098,1.528129916998745e+18
1450,smartphone,1564.961,pedometer,2102,1.528129918998743e+18
1451,smartphone,1564.961,pedometer,2102,1.528129918998743e+18
1452,smartphone,1564.961,pedometer,2102,1.528129920998742e+18
1453,smartphone,1569.641,pedometer,2108,1.528129920998742e+18
1454,smartphone,1569.641,pedometer,2108,1.5281299229987382e+18
1455,smartphone,1569.641,pedometer,2108,1.5281299229987382e+18
1456,smartphone,1569.641,pedometer,2108,1.528129924998736e+18
1457,smartphone,1569.641,pedometer,2108,1.528129924998736e+18
1458,smartphone,1571.961,pedometer,2112,1.528129926998734e+18
1459,smartphone,1571.961,pedometer,2112,1.528129926998734e+18
1460,smartphone,1571.961,pedometer,2112,1.528129928998732e+18
1461,smartphone,1571.961,pedometer,2112,1.528129928998732e+18
1462,smartphone,1571.961,pedometer,2112,1.5281299309987302e+18
1463,smartphone,1576.211,pedometer,2117,1.5281299309987302e+18
1464,smartphone,1576.211,pedometer,2117,1.528129932998727e+18
1465,smartphone,1580.8110000000001,pedometer,2122,1.528129933998727e+18
1466,smartphone,1580.8110000000001,pedometer,2122,1.528129933998727e+18
1467,smartphone,1580.8110000000001,pedometer,2122,1.528129935998724e+18
1468,smartphone,1585.8110000000001,pedometer,2127,1.528129935998724e+18
1469,smartphone,1585.8110000000001,pedometer,2127,1.528129937998721e+18
1470,smartphone,1585.8110000000001,pedometer,2127,1.528129937998721e+18
1471,smartphone,1589.891,pedometer,2131,1.528129939998719e+18
1472,smartphone,1589.891,pedometer,2131,1.528129939998719e+18
1473,smartphone,1592.651,pedometer,2135,1.5281299419987172e+18
1474,smartphone,1592.651,pedometer,2135,1.5281299419987172e+18
1475,smartphone,1592.651,pedometer,2135,1.528129943998715e+18
1476,smartphone,1595.901,pedometer,2140,1.528129943998715e+18
1477,smartphone,1595.901,pedometer,2140,1.528129945998713e+18
1478,smartphone,1599.401,pedometer,2145,1.528129945998713e+18
1479,smartphone,1599.401,pedometer,2145,1.52812994799871e+18
1480,smartphone,1599.401,pedometer,2145,1.52812994799871e+18
1481,smartphone,1604.0510000000002,pedometer,2150,1.528129949998709e+18
1482,smartphone,1604.0510000000002,pedometer,2150,1.528129949998709e+18
1483,smartphone,1608.651,pedometer,2155,1.5281299519987062e+18
1484,smartphone,1608.651,pedometer,2155,1.5281299519987062e+18
1485,smartphone,1608.651,pedometer,2155,1.5281299539987039e+18
1486,smartphone,1611.174,pedometer,2159,1.5281299539987039e+18
1487,smartphone,1611.174,pedometer,2159,1.528129955998702e+18
1488,smartphone,1612.806,pedometer,2161,1.528129955998702e+18
1489,smartphone,1612.806,pedometer,2161,1.5281299579986998e+18
1490,smartphone,1612.806,pedometer,2161,1.5281299579986998e+18
1491,smartphone,1613.4160000000002,pedometer,2164,1.528129959998697e+18
1492,smartphone,1613.4160000000002,pedometer,2164,1.528129959998697e+18
1493,smartphone,1613.4160000000002,pedometer,2164,1.528129961998694e+18
1494,smartphone,1614.509,pedometer,2169,1.528129962998694e+18
1495,smartphone,1614.509,pedometer,2169,1.528129962998694e+18
1496,smartphone,1616.2160000000001,pedometer,2172,1.528129964998692e+18
1497,smartphone,1616.2160000000001,pedometer,2172,1.528129964998692e+18
1498,smartphone,1616.2160000000001,pedometer,2172,1.5281299669986893e+18
1499,smartphone,1616.2160000000001,pedometer,2174,1.5281299669986893e+18
1500,smartphone,1616.2160000000001,pedometer,2174,1.528129968998687e+18
1501,smartphone,1618.816,pedometer,2179,1.528129968998687e+18
1502,smartphone,1618.816,pedometer,2179,1.528129970998684e+18
1503,smartphone,1618.816,pedometer,2179,1.528129970998684e+18
1504,smartphone,1620.476,pedometer,2181,1.528129972998682e+18
1505,smartphone,1620.476,pedometer,2181,1.528129972998682e+18
1506,smartphone,1620.476,pedometer,2181,1.52812997499868e+18
1507,smartphone,1620.476,pedometer,2181,1.52812997499868e+18
1508,smartphone,1620.476,pedometer,2181,1.528129976998678e+18
1509,smartphone,1620.476,pedometer,2181,1.528129976998678e+18
1510,smartphone,1620.476,pedometer,2181,1.528129978998676e+18
1511,smartphone,1620.476,pedometer,2181,1.528129978998676e+18
1512,smartphone,1620.476,pedometer,2181,1.528129980998673e+18
1513,smartphone,1620.476,pedometer,2181,1.528129980998673e+18
1514,smartphone,1620.476,pedometer,2181,1.528129982998671e+18
1515,smartphone,1620.476,pedometer,2181,1.528129982998671e+18
1516,smartphone,1620.476,pedometer,2181,1.5281299849986688e+18
1517,smartphone,1620.476,pedometer,2181,1.5281299849986688e+18
1518,smartphone,1620.476,pedometer,2181,1.528129986998667e+18
1519,smartphone,1620.476,pedometer,2181,1.528129986998667e+18
1520,smartphone,1620.476,pedometer,2181,1.5281299889986642e+18
1521,smartphone,1620.476,pedometer,2181,1.5281299889986642e+18
1522,smartphone,1620.476,pedometer,2181,1.528129990998662e+18
1523,smartphone,1620.476,pedometer,2181,1.528129991998662e+18
1524,smartphone,1620.476,pedometer,2181,1.528129991998662e+18
1525,smartphone,1620.476,pedometer,2181,1.5281299939986588e+18
1526,smartphone,1620.476,pedometer,2181,1.5281299939986588e+18
1527,smartphone,1620.476,pedometer,2181,1.528129995998657e+18
1528,smartphone,1620.476,pedometer,2181,1.528129995998657e+18
1529,smartphone,1620.476,pedometer,2181,1.528129997998655e+18
1530,smartphone,1620.476,pedometer,2181,1.528129997998655e+18
1531,smartphone,1620.476,pedometer,2181,1.528129999998653e+18
1532,smartphone,1625.516,pedometer,2190,1.528129999998653e+18
1533,smartphone,1625.516,pedometer,2190,1.52813000199865e+18
1534,smartphone,1625.516,pedometer,2190,1.52813000199865e+18
1535,smartphone,1625.516,pedometer,2190,1.5281300039986478e+18
1536,smartphone,1625.516,pedometer,2190,1.5281300039986478e+18
1537,smartphone,1628.797,pedometer,2194,1.5281300059986447e+18
1538,smartphone,1628.797,pedometer,2194,1.5281300059986447e+18
1539,smartphone,1628.797,pedometer,2194,1.528130007998643e+18
1540,smartphone,1628.797,pedometer,2194,1.528130007998643e+18
1541,smartphone,1628.797,pedometer,2194,1.528130009998641e+18
1542,smartphone,1628.797,pedometer,2194,1.528130009998641e+18
1543,smartphone,1628.797,pedometer,2194,1.52813001199864e+18
1544,smartphone,1628.797,pedometer,2194,1.52813001199864e+18
1545,smartphone,1628.797,pedometer,2194,1.528130013998637e+18
1546,smartphone,1628.797,pedometer,2194,1.528130013998637e+18
1547,smartphone,1628.797,pedometer,2194,1.528130015998634e+18
1548,smartphone,1628.797,pedometer,2194,1.528130015998634e+18
1549,smartphone,1628.797,pedometer,2194,1.528130017998632e+18
1550,smartphone,1628.797,pedometer,2194,1.528130017998632e+18
1551,smartphone,1628.797,pedometer,2194,1.5281300199986289e+18
1552,smartphone,1628.797,pedometer,2194,1.528130020999053e+18
1553,smartphone,1628.797,pedometer,2194,1.528130020999053e+18
1554,smartphone,1628.797,pedometer,2194,1.528130022999049e+18
1555,smartphone,1628.797,pedometer,2194,1.528130022999049e+18
1556,smartphone,1628.797,pedometer,2194,1.528130024999038e+18
1557,smartphone,1628.797,pedometer,2194,1.528130024999038e+18
1558,smartphone,1628.797,pedometer,2194,1.528130026999037e+18
1559,smartphone,1628.797,pedometer,2194,1.5281300279990392e+18
1560,smartphone,1628.797,pedometer,2194,1.5281300279990392e+18
1561,smartphone,1628.797,pedometer,2194,1.528130029999033e+18
1562,smartphone,1628.797,pedometer,2194,1.528130030999037e+18
1563,smartphone,1628.797,pedometer,2194,1.528130031999037e+18
1564,smartphone,1628.797,pedometer,2194,1.528130032999038e+18
1565,smartphone,1628.797,pedometer,2194,1.528130032999038e+18
1566,smartphone,1628.797,pedometer,2194,1.528130034999037e+18
1567,smartphone,1628.797,pedometer,2194,1.528130034999037e+18
1568,smartphone,1628.797,pedometer,2194,1.52813003699904e+18
1569,smartphone,1628.797,pedometer,2194,1.52813003699904e+18
1570,smartphone,1628.797,pedometer,2194,1.528130038999042e+18
1571,smartphone,1628.797,pedometer,2194,1.528130039999043e+18
1572,smartphone,1628.797,pedometer,2194,1.528130039999043e+18
1573,smartphone,1628.797,pedometer,2194,1.528130041999035e+18
1574,smartphone,1628.797,pedometer,2194,1.528130041999035e+18
1575,smartphone,1636.806,pedometer,2203,1.528130043999028e+18
1576,smartphone,1636.806,pedometer,2203,1.528130043999028e+18
1577,smartphone,1636.806,pedometer,2203,1.528130045999022e+18
1578,smartphone,1639.006,pedometer,2207,1.528130045999022e+18
1579,smartphone,1639.006,pedometer,2207,1.528130047999017e+18
1580,smartphone,1639.006,pedometer,2207,1.528130047999017e+18
1581,smartphone,1639.006,pedometer,2207,1.528130049999012e+18
1582,smartphone,1639.006,pedometer,2207,1.528130049999012e+18
1583,smartphone,1642.4460000000001,pedometer,2211,1.528130051999007e+18
1584,smartphone,1642.4460000000001,pedometer,2211,1.528130051999007e+18
1585,smartphone,1642.4460000000001,pedometer,2211,1.5281300539990019e+18
1586,smartphone,1650.006,pedometer,2217,1.5281300539990019e+18
1587,smartphone,1650.006,pedometer,2217,1.5281300559989983e+18
1588,smartphone,1655.406,pedometer,2221,1.5281300559989983e+18
1589,smartphone,1655.406,pedometer,2221,1.528130057998994e+18
1590,smartphone,1655.406,pedometer,2221,1.528130057998994e+18
1591,smartphone,1663.2060000000001,pedometer,2227,1.52813005999899e+18
1592,smartphone,1663.2060000000001,pedometer,2227,1.52813005999899e+18
1593,smartphone,1670.526,pedometer,2233,1.528130061998986e+18
1594,smartphone,1670.526,pedometer,2233,1.528130061998986e+18
1595,smartphone,1670.526,pedometer,2233,1.528130063998983e+18
1596,smartphone,1670.526,pedometer,2233,1.528130063998983e+18
1597,smartphone,1670.526,pedometer,2233,1.5281300659989788e+18
1598,smartphone,1670.526,pedometer,2233,1.5281300659989788e+18
1599,smartphone,1670.526,pedometer,2233,1.528130067998976e+18
1600,smartphone,1670.526,pedometer,2233,1.528130067998976e+18
1601,smartphone,1674.476,pedometer,2238,1.5281300699989732e+18
1602,smartphone,1674.476,pedometer,2238,1.5281300699989732e+18
1603,smartphone,1674.476,pedometer,2238,1.528130071998971e+18
1604,smartphone,1677.476,pedometer,2243,1.528130071998971e+18
1605,smartphone,1677.476,pedometer,2243,1.5281300739989678e+18
1606,smartphone,1677.476,pedometer,2243,1.5281300739989678e+18
1607,smartphone,1677.476,pedometer,2243,1.528130075998966e+18
1608,smartphone,1677.476,pedometer,2243,1.528130075998966e+18
1609,smartphone,1677.476,pedometer,2243,1.5281300779989632e+18
1610,smartphone,1677.476,pedometer,2243,1.5281300779989632e+18
1611,smartphone,1682.976,pedometer,2253,1.52813007999896e+18
1612,smartphone,1682.976,pedometer,2253,1.52813007999896e+18
1613,smartphone,1682.976,pedometer,2253,1.5281300819989568e+18
1614,smartphone,1682.976,pedometer,2253,1.5281300819989568e+18
1615,smartphone,1682.976,pedometer,2253,1.528130083998956e+18
1616,smartphone,1682.976,pedometer,2253,1.528130083998956e+18
1617,smartphone,1682.976,pedometer,2253,1.528130085998952e+18
1618,smartphone,1682.976,pedometer,2253,1.528130085998952e+18
1619,smartphone,1682.976,pedometer,2253,1.52813008799895e+18
1620,smartphone,1682.976,pedometer,2253,1.52813008799895e+18
1621,smartphone,1682.976,pedometer,2253,1.528130089998948e+18
1622,smartphone,1692.1770000000001,pedometer,2261,1.528130089998948e+18
1623,smartphone,1692.1770000000001,pedometer,2261,1.5281300919989463e+18
1624,smartphone,1697.536,pedometer,2265,1.5281300919989463e+18
1625,smartphone,1697.536,pedometer,2265,1.528130093998943e+18
1626,smartphone,1697.536,pedometer,2265,1.528130093998943e+18
1627,smartphone,1697.536,pedometer,2265,1.52813009599894e+18
1628,smartphone,1697.536,pedometer,2265,1.52813009599894e+18
1629,smartphone,1701.286,pedometer,2270,1.5281300979989391e+18
